source_pid,orphan_sku,ls_product_id,ls_uuid_found,style_number_raw,style_number_clean,embedded_color_code,brand,supplier,category,barcode,retail_price,supply_price,color,size,item_name
885,W-MIN-MJB1454082-IND-32/13-S,13cb2e94-d5f2-4f3e-afb4-adda69ebf766,Y,MJB1454082 IND,MJB1454082,IND,Cinch,Miller International,Apparel - Jeans,,39.97,,,32/13,Cinch Lynden Jeans
965,W-MIN-MAV9907001-MUL-MUL-XL,48b1e072-78b8-47b4-a43a-7c7c1afeb73d,Y,MAV9907001 MUL,MAV9907001,MUL,Cinch,Miller International,Apparel - Outerwear,192584508666,87.97,,Multi,XL,Cinch Reversible Vest
979,W-MIN-MAV9882007-GRY-GRA-XXL,1f68b746-a0b8-434e-827a-94392865f048,Y,MAV9882007 GRY,MAV9882007,GRY,Cinch,Miller International,Apparel - Outerwear,192584346930,49.97,,Gray,XXL,Cinch Concealed Carry Vest
989,M-MIN-MWK1904001-MUL-MUL-XS,ffc041b5-f5b9-4a83-92ff-6f7e8e765790,Y,MWK1904001 MUL,MWK1904001,MUL,Cinch,Miller International,Apparel - Fleece,19258438499,37.99,,Multi,XS,Cinch Fleece
990,M-MIN-MWJ1919002-NAV-NAV-XS,03c84f55-37f4-4edb-9041-3936645b58d2,Y,MWJ1919002 NAV,MWJ1919002,NAV,Cinch,Miller International,Apparel - Outerwear,192584528657,51.97,,Navy,XS,Cinch Windbreaker
991,M-MIN-MWV1591001-CHR-XS,95680f0e-c9f2-4ff8-becb-06d7a0c4c74b,Y,MWV1591001 CHR,MWV1591001,CHR,Cinch,Miller International,Apparel - Outerwear,192584437256,99.95,,,XS,Cinch Vest
993,M-MIN-MWV1592003-CHR-CHR-XS,365cfd38-4854-44f1-8a09-808960a83461,Y,MWV1592003 CHR,MWV1592003,CHR,Cinch,Miller International,Apparel - Vest,192584514841,79.95,,CHR,XS,Cinch Vest
996,M-MIN-MWK1904001-MUL-MUL-S,8b9addd5-3b61-460f-97bc-9115698eaa24,Y,MWK1904001 MUL,MWK1904001,MUL,Cinch,Miller International,Apparel - Fleece,192584438505,37.99,,Multicolor,S,Cinch Fleece
1003,M-MIN-MWK1904001-MUL-MUL-L,1e09bf79-0eb3-43fb-b5b3-66fb9b66e488,Y,MWK1904001 MUL,MWK1904001,MUL,Cinch,Miller International,Apparel - Fleece,192584438529,37.99,,Multi,L,Cinch Fleece
1006,M-MIN-MWJ1919002-NAV-NAV-XL,0346f8be-7abb-4279-a4a3-c5fffbe86de3,Y,MWJ1919002 NAV,MWJ1919002,NAV,Cinch,Miller International,Apparel - Windbreaker,19258452695,51.97,,Navy,XL,Cinch Windbreaker
1011,M-MIN-MWJ1919002-NAV-NAV-XXL,32afd175-dc47-46c5-8410-1d62e83d01a8,Y,MWJ1919002 NAV,MWJ1919002,NAV,Cinch,Miller International,Apparel - Windbreaker,192584528701,51.97,,Navy,XXL,Cinch Windbreaker
1013,M-MIN-MWV159205X-GRY-GRA-4XL,470b9bd4-c385-4a49-bb33-2346fed07ff4,Y,MWV159205X GRY,MWV159205X,GRY,Cinch,Miller International,Apparel - Outerwear,,79.97,,Gray,4XL,Cinch Jacket
1014,M-MIN-MWV159101X-CHR-CHA-4XL,4c2450ff-9283-4631-aecf-80f1a6c6850c,Y,MWV159101X CHR,MWV159101X,CHR,Cinch,Miller International,Apparel - Outerwear,19254437324,79.97,,Charcoal,4XL,Cinch Jacket
1015,M-MIN-MWK51427X-BRN-BRO-4XL,7697edae-8062-4152-8e05-c00874d15dac,Y,MWK51427X BRN,MWK51427X,BRN,Cinch,Miller International,Apparel - Outerwear,,47.97,,Brown,4XL,Cinch Jacket
1020,M-MIN-MTW1242004-PUR-XS,e3d4e39a-432c-4022-9548-845cb12ccac2,Y,MTW1242004 PUR,MTW1242004,PUR,Cinch,Miller International,Apparel - Shirt,192584530767,44.47,,,XS,Cinch Shirt
1022,M-MIN-MTW1105972-PUR-XS,7f4efdd0-74f8-42b0-a460-6655754b9188,Y,MTW1105972 PUR,MTW1105972,PUR,Cinch,Miller International,Apparel - Shirt,192584590937,46.97,,,XS,Cinch Shirt
1025,M-MIN-MTW1106005-GRY-GRA-XS,7d270931-6a69-4673-a5e8-8de8f9ad26a2,Y,MTW1106005 GRY,MTW1106005,GRY,Cinch,Miller International,Apparel - Shirt,192584603590,64.95,,Gray,XS,Cinch Shirt
1027,M-MIN-MTT1690578-HGY-S,14fc1bee-e11a-481b-ad2d-48b66110895c,Y,MTT1690578 HGY,MTT1690578,HGY,Cinch,Miller International,Apparel - Shirt,192584413175,10.00,,,S,Cinch Shirt
1030,M-MIN-MTT1690588-NAV-NAV-S,8e055bb9-855b-476d-9ce5-9a233b89504a,Y,MTT1690588 NAV,MTT1690588,NAV,Cinch,Miller International,Apparel - shirt,192584430011,10.00,,Navy,S,Cinch shirt
1031,M-MIN-MTK1721018-TEA-NA-S,6966ad4b-e508-43c6-906a-1fbb4a3ef183,Y,MTK1721018 TEA,MTK1721018,TEA,Cinch,Miller International,Apparel - T-Shirt,192584532838,44.95,,NA,S,"Cinch Lead, Don't Follow Tee"
1037,M-MIN-MTW1105995-WHT-WHI-S,44b0cfc0-d668-4e42-a75e-9a1bcddb130a,Y,MTW1105995 WHT,MTW1105995,WHT,Cinch,Miller International,Apparel - Shirt,192584591743,46.97,,White,S,Cinch Woven Shirt
1041,M-MIN-MTW1105922-PUR-S,19a73758-9ae2-4326-9f27-f2ac6ad3e389,Y,MTW1105922 PUR,MTW1105922,PUR,Cinch,Miller International,Apparel - Shirt,192584569292,63.95,,,S,Cinch Shirt
1050,M-MIN-MTK1721018-TEA-NA-L,45760792-7992-45ee-82d3-3b0d1ff2f247,Y,MTK1721018 TEA,MTK1721018,TEA,Cinch,Miller International,Apparel - Shirt,192584532852,44.95,,NA,L,"Cinch Lead, Don't Follow Tee"
1063,M-MIN-MTK1721018-TEA-NA-XXL,0d89150c-51b9-43c5-93da-5393de963968,Y,MTK1721018 TEA,MTK1721018,TEA,Cinch,Miller International,Apparel - shirt,192584532876,44.95,,NA,XXL,"Cinch Lead, Don't Follow Tee"
1065,M-KAR-301-278-2086-PU-2XL,e2dca876-e456-40d7-a6cc-fba130f178bd,Y,301-278-2086 PU,301-278-2086,PU,Roper,Karman Inc,,,54.95,,,2XL,Roper Wear the West
1179,W-RHE-1-0540-214-0807-BU-16-L,585854e0-f321-44ab-a30a-110bda169cf7,Y,1-0540-214-0807 BU,1-0540-214-0807,BU,Stetson,"HATCO (RHE Hatco, Inc.)",Apparel - Jeans,884426496896,84.95,,,16,Stetson Ladies Jeans
1187,W-RHE-11-054-0214-0807-BU-18-L,fc4b5a67-758f-488d-9a1a-3a688aadf6f9,Y,11-054-0214-0807 BU,11-054-0214-0807,BU,Stetson,"HATCO (RHE Hatco, Inc.)",Apparel - Jeans,884426496919,84.95,,,18,Stetson No 214 Ladies City Trouser
1398,M-MIN-MWJ1919002-NAV-NAV-XL,0346f8be-7abb-4279-a4a3-c5fffbe86de3,Y,MWJ1919002 NAV,MWJ1919002,NAV,Cinch,Miller International,Apparel - Outerwear,192584528695,51.97,,Navy,XL,Cinch Windbreaker
1405,M-MIN-MWK151427X-BRN-BRN-4XL,94b4c4da-f766-4a48-b3c6-1aa0d07eda83,Y,MWK151427X BRN,MWK151427X,BRN,Cinch,Miller International,Apparel - Outerwear,,47.97,,BRN,4XL,Cinch Jacket
1407,K-MIN-MTT7672060-BLK-BLA-6-12M,3ad7e691-5f95-4f21-a653-ca3928579dfc,Y,MTT7672060 BLK,MTT7672060,BLK,Cinch,Miller International,Apparel - T-Shirt,192584538090,17.97,,Black,6-12M,Cinch Tee
1408,K-MIN-MTT7671086-BRN-3T,d49bc4f1-edd6-41b4-a93a-29f46f0c72d6,Y,MTT7671086 BRN,MTT7671086,BRN,Cinch,Miller International,Apparel - T-shirt,192584448542,14.97,,,3T,Cinch T-Shirt
1412,K-KAR-3-30-278-2088-PU-PB-XS,e9234327-4b81-473f-ac8f-b2a9a6a0b1ac,Y,3-30-278-2088 PU,3-30-278-2088,PU,Roper,Karman Inc,Apparel - Western Shirt,,20.00,,Purple/Blue,XS,Roper Boys Shirt
1421,B-KAR-03-030-0482-0410-BR-CAM-L,c887abd0-d336-4006-af56-182927981439,Y,03-030-0482-0410 BR,03-030-0482-0410,BR,Roper,Karman Inc,Apparel - Outerwear,,25.00,,Camouflage,L,Roper Vintage Jacket
1427,K-KAR-3-30-421-612-BL-BL-L,b01a8ba6-a012-4b76-8266-95e8f5c87fd2,Y,3-30-421-612 BL,3-30-421-612,BL,Roper,Karman Inc,Apparel - Western Shirt,196070403503,25.00,,BL,L,Roper Vintage Shirt
1433,K-KAR-03-030-0522-5685-BU-BLU-XL,a3938a0e-0777-44d3-8389-0413abd48923,Y,03-030-0522-5685 BU,03-030-0522-5685,BU,Roper,Karman Inc,Apparel - Western Shirt,884426345897,15.00,,Blue,XL,Roper Plaid Shirt
1435,M-KON-70127BT-20-x-35,65fbd851-0651-4512-aad7-6640329fd090,Y,70127BT,70127BT,,Wrangler,Kontoor Brands,Apparel - Western Shirt,672787004856,10.00,,,20 x 35,Wrangler Cowboy Cut Western Shirt
1436,M-KON-70136MW-20-x-37,72dcc563-94b6-4c32-80ca-ea479c2a6f78,Y,70136MW,70136MW,,Wrangler,Kontoor Brands,Apparel - Western Shirt,051071114950,10.00,,,20 x 37,Wrangler Work Western Shirt
1438,M-KAR-1-01-101-6040-BR-BRO-3XL,6a6dd9fb-f6b8-4cc0-9855-3fdd05cd3f5a,Y,1-01-101-6040 BR,1-01-101-6040,BR,Roper,Karman Inc,Apparel - Western Shirt,198070394252,25.00,,Brown Plaid,3XL,Roper Plaid Shirt
1442,M-KAR-01-001-101-6040-BR-BRO-2XL,4a190a95-b406-4c6a-aac2-b8592c87d991,Y,01-001-101-6040 BR,01-001-101-6040,BR,Roper,Karman Inc,Apparel - w Shirt,196070394245,25.00,,Brown Plaid,2XL,Roper Plaid Shirt
1445,M-MIN-MTW1105995-WHT-WHI-XXL,4e8416df-ec83-4510-a39d-066654707f90,Y,MTW1105995 WHT,MTW1105995,WHT,Cinch,Miller International,Apparel - woven Shirt,,46.97,,White,XXL,Cinch Woven Shirt
1446,M-MIN-MTW1105991-RED-RED-XXL,ea7a65c3-d28b-4c21-ba5d-101b676faa54,Y,MTW1105991 RED,MTW1105991,RED,Cinch,Miller International,Apparel - Woven Shirt,,44.97,,Red,XXL,Cinch Woven Shirt
1452,M-KAR-3-01-278-2086-PU-PUR-2XL,9de53104-d404-401c-b300-6c4c086f4653,Y,3-01-278-2086 PU,3-01-278-2086,PU,Roper,Karman Inc,Apparel - Western Shirt,196070025828,35.97,,Purple,2XL,Roper Western Shirt
1465,M-MIN-MTK1721018-TEA-TEA-M,f7d1f550-2961-4a22-b86e-862d6d1a79b8,Y,MTK1721018 TEA,MTK1721018,TEA,Cinch,Miller International,Apparel - T-Shirt,192584532845,44.95,,Teal,M,"Cinch Lead, Don't Follow Tee"
1467,M-MIN-MTW1105881-BRN-BRO-S,bea5ed4c-2900-45c0-a527-681c5de6cd62,Y,MTW1105881 BRN,MTW1105881,BRN,Cinch,Miller International,Apparel - Western Shirt,192584542288,46.97,,Brown,S,Cinch Western Shirt
1469,M-MIN-MTW1105881-BRN-BRO-XS,d24c6af6-fdae-4cc5-8f8a-4d25fd6f8f57,Y,MTW1105881 BRN,MTW1105881,BRN,Cinch,Miller International,Apparel - Western Shirt,192584542271,46.97,,Brown,XS,Cinch Western Shirt
1472,M-MIN-MB58135005-RED-RED-S,67fae093-ef0e-4719-9700-667b3924b3c6,Y,MB58135005 RED,MB58135005,RED,Cinch,Miller International,Apparel - Other,192584540178,38.97,,Red,S,Cinch Shorts
1473,M-MIN-MB58135005-RED-RED-XL,7400a4b8-f6d5-4b0b-8ae9-68da6dcfb81a,Y,MB58135005 RED,MB58135005,RED,Cinch,Miller International,Apparel - Shorts,192584540208,38.97,,Red,XL,Cinch Shorts
1490,W-CRU-CWK7502001-CRE-NA-S,1ccb5cc8-d2bb-4b84-8a05-147a2603160c,Y,CWK7502001 CRE,CWK7502001,CRE,Cruel Denim,Cruel Denim,Apparel - Shirt,192584543476,49.95,,NA,S,Cruel Denim Shirt
1501,W-MIN-MAK7908001-GRY-GRA-L,4c3c9aa1-c1e4-43b7-a443-2aeeec2e9028,Y,MAK7908001 GRY,MAK7908001,GRY,Cinch,Miller International,Apparel - Shirt,192584546286,58.97,,Gray,L,Cinch Shirt
1507,W-MIN-MSK7895006-LTB-NA-L,243ce641-4332-417c-81f8-199b1986a220,Y,MSK7895006 LTB,MSK7895006,LTB,Cinch,Miller International,Apparel - Shirt,,25.97,,NA,L,Cinch Shirt
1517,K-MIN-MTW7060307-MUL-MUL-XXL,704e88d6-c957-4e1b-9119-dd7205571b08,Y,MTW7060307 MUL,MTW7060307,MUL,Cinch,Miller International,Apparel - Western Shirt,192584387360,20.00,,Multicolor,XXL,Cinch Western Shirt
1518,K-MIN-MTW7060379-PUR-PUR-XXL,807e0805-ec05-4ce1-b380-23ed638af1eb,Y,MTW7060379 PUR,MTW7060379,PUR,Cinch,Miller International,Apparel - Western Shirt,192584656536,27.97,,Purple,XXL,Cinch Western Shirt
1519,K-KON-112367540-COR-3-6-M,c27b45a0-777d-4fab-90dd-d2745a9ff1d3,Y,112367540,112367540,,Wrangler,Kontoor Brands,Apparel - Infant,,13.97,,Coral,3-6 M,Wrangler Baby Outfit
1528,K-CRU-CTW3370009-PUR-PUR-XS/4-5,97e5466f-85d0-4d60-a94f-3def379b47b9,Y,CTW3370009 PUR,CTW3370009,PUR,Cruel,Cruel,Apparel - Western Shirt,192584362909,27.97,,Purple,XS/4-5,Cruel Girls Western Shirt
1529,G-CRU-CWJ8009001-GLD-GOL-XS/4-5,2d7e5685-962f-4386-8930-7c75ff996b70,Y,CWJ8009001 GLD,CWJ8009001,GLD,Cruel Girl,Cruel Girl,Apparel - Outerwear,192584595741,62.97,,Gold,XS/4-5,Cruel Girl Jacket
1531,G-CRU-CTW8040013-PNK-PNK-S/6-7,b86b35d3-dcbf-4469-827c-6f28bd5b4002,Y,CTW8040013 PNK,CTW8040013,PNK,Cruel Girls,Cruel Girls,Apparel - Western Shirt,192584558265,28.97,,Pink,S/6-7,Cruel Girls Western Shirt
1542,K-CRU-CTK8610002-PUR-PUR-M/8,84154601-1a44-401b-b673-f08567e3c1e0,Y,CTK8610002 PUR,CTK8610002,PUR,Cruel,Cruel,Apparel - T-Shirt,192584291469,10.00,,Purple,M/8,Cruel Girls T-Shirt
1546,K-CRU-CWJ8009001-GLD-GOL-M/8,31e4d584-f6f5-4691-974b-f349227ced6e,Y,CWJ8009001 GLD,CWJ8009001,GLD,Cruel Girls,Cruel Girls,Apparel - Outerwear,192584595765,62.97,,Gold,M/8,Cruel Girls Jacket
1556,K-CRU-CTT8520003-PNK-PNK-XL/12,a617f0cb-dfb8-4ef5-9740-066cd844b09c,Y,CTT8520003 PNK,CTT8520003,PNK,Cruel,Cruel,Apparel - T-Shirt,192584403145,17.97,,Pink,XL/12,Cruel Girls T-Shirt
1562,K-CRU-CWJ8009001-GLD-GOL-XXL,31b8c0b1-d2fa-4887-a3be-552105080ee8,Y,CWJ8009001 GLD,CWJ8009001,GLD,Cruel,Cruel,Apparel - Jacket,192584595796,62.97,,Gold,XXL,Cruel Girls Jacket
1563,K-CRU-CTK3550009-CRE-XXL,07e8e687-2ee8-4f4b-8919-288c681ed12e,Y,CTK3550009 CRE,CTK3550009,CRE,Cruel,Cruel,Apparel - T-Shirt,192584372939,23.97,,,XXL,Cruel Girls T-Shirt
1565,K-CRU-CTK8005001-WHT-NA-XXL/14-16,73f8d3b6-96c1-44c8-adc6-58c830f7675b,Y,CTK8005001 WHT,CTK8005001,WHT,Cruel,Cruel,Apparel - T-Shirt,192584541571,18.97,,NA,XXL/14-16,Cruel Girls T-Shirt
1615,W-MIN-MAK9820015-BLK-BLA-XXL,2c71dbf9-01ef-43d4-98ba-78eb4177d2d6,Y,MAK9820015 BLK,MAK9820015,BLK,Cinch,Miller International,Apparel - Outerwear,192584434125,41.97,,Black,XXL,Cinch Fleece
1621,W-MIN-MAK9909002-TUR-TUR-XXL,6eeb4d0c-dac1-4c03-a153-072878b9527d,Y,MAK9909002 TUR,MAK9909002,TUR,Cinch,Miller International,Apparel - Outerwear,192584509151,48.97,,Turquoise,XXL,Cinch Fleece MAK9909002
1623,W-MIN-MSW9201037-LTB-BLU-XXL,cedc1351-94ca-4a21-8726-d6b24c73ccac,Y,MSW9201037 LTB,MSW9201037,LTB,Cinch,Miller International,Apparel - Western Shirt,192584383065,36.97,,Blue Pattern,XXL,Cinch Western Shirt
1624,W-MIN-MSW9164140-MUL-XXL,4f4289f0-7dd3-4046-b4e4-365832a4a072,Y,MSW9164140 MUL,MSW9164140,MUL,Cinch,Miller International,Apparel - Shirt,192584182804,33.97,,,XXL,Cinch Western Shirt
1625,W-MIN-MSW9164101-MUL-XXL,84ffce43-0216-428f-9fc6-d3857f4e18ca,Y,MSW9164101 MUL,MSW9164101,MUL,Cinch,Miller International,Apparel - Western Shirt,,23.97,,,XXL,Cinch Western Shirt
1631,W-MIN-MSW9165020-GRN-GRN-XXL,827d26e6-543c-4385-9fc1-a9b5ded189a6,Y,MSW9165020 GRN,MSW9165020,GRN,Cinch,Miller International,Apparel - Western Shirt,192584323269,37.97,,Green,XXL,Cinch Western Shirt
1632,W-CRU-CTK7459005-GRN-GRN-XXL,999ee17c-b1df-46d1-8d70-a334fa58f68f,Y,CTK7459005 GRN,CTK7459005,GRN,Cruel Denim,Cruel Denim,Apparel - T-Shirt,192584523072,22.97,,Green,XXL,Cruel Denim Shirt
1634,W-MIN-MSK7895006-LTB-GRA-XXL,8ea4d18a-ca9a-45f0-84cf-ce00b20b285f,Y,MSK7895006 LTB,MSK7895006,LTB,Cinch,Miller International,Apparel - T-Shirt,192584433647,25.97,,Gray,XXL,Cinch Shirt
1642,W-MIN-MSK7895006-LTB-GRA-XL,13e8f9e0-8efa-44bc-8edb-7e526d97ba70,Y,MSK7895006 LTB,MSK7895006,LTB,Cinch,Miller International,Apparel - Shirt,192584433630,25.97,,Gray,XL,Cinch Shirt
1650,W-MIN-MSW9164086-LTB-LIG-XXL,c369bd32-5c32-45fb-b238-b67cee4bd233,Y,MSW9164086 LTB,MSW9164086,LTB,Cinch,Miller International,Apparel - Western Shirt,192584010848,41.97,,Light Blue,XXL,Cinch Western Shirt
1652,W-MIN-MSW9163014-BLU-BLU-XXL,0da0f0b2-d6fa-47be-89a6-9e429148839e,Y,MSW9163014 BLU,MSW9163014,BLU,Cinch,Miller International,Apparel - Western Shirt,192584398168,42.97,,Blue,XXL,Cinch Arenaflex Western Shirt
1661,W-MIN-MSW9165024-GRN-GRN-L,52027685-4565-4104-8cc6-7088c8f50056,Y,MSW9165024 GRN,MSW9165024,GRN,Cinch,Miller International,Apparel - Western Shirt,192584346053,36.97,,Green,L,Cinch Western Shirt
1663,W-CRU-CTK7459005-GRN-GRN-M,f549b741-d2ab-4fbc-b122-b7cfc5860969,Y,CTK7459005 GRN,CTK7459005,GRN,Cruel Denim,Cruel Denim,Apparel - Shirt,192584523041,22.97,,Green,M,Cruel Denim Shirt
1673,W-CRU-CTK7459004-KHA-KHA-S,d64c949f-280b-4497-8532-6bdc3330671e,Y,CTK7459004 KHA,CTK7459004,KHA,Cruel Denim,Cruel Denim,Apparel - T-Shirt,192584499049,20.97,,Khaki,S,Cruel Denim T-Shirt
1678,W-CRU-CTK7459004-KHA-KHA-XS,ab7289ae-aa03-4ca3-b54c-8f4b126fdd3c,Y,CTK7459004 KHA,CTK7459004,KHA,Cruel Denim,Cruel Denim,Apparel - T-Shirt,192584499032,20.97,,Khaki,XS,Cruel Denim T-Shirt
1680,A-RHE-883383678505-7-3/8,4e94a395-44d9-4eef-8173-ec5b79b682ae,Y,883383678505,883383678505,,Resistol,"HATCO (RHE Hatco, Inc.)",Hat - Straw,883383678505,125.91,,,7 3/8,Resistol Hat
1683,A-RHE-30428166-NAT-6-3/4,c9c76298-695f-4575-849c-fbe64b0149c5,Y,30428166,30428166,,Resistol,"HATCO (RHE Hatco, Inc.)",Hat - Straw,,83.97,,Natural,6 3/4,Resistol George Strait Collection Hat
1701,A-HBR-RWCORO-90420775-BLA-7-5/8,fa997888-576b-4b65-b17a-a8f972fcb017,Y,RWCORO-90420775,RWCORO-90420775,,Hooey,Hooey Brands LLC,Hat - Felt,195556011744,90.97,,Black,7 5/8,Colorado Hat
1702,A-HBR-RWCORO-90420766-BLA-6-3/4,d38f0c1a-e759-430f-847a-db60d74d8d47,Y,RWCORO-90420766,RWCORO-90420766,,Hooey,Hooey Brands LLC,Apparel - Hat,1955569042076,90.97,,Black,6 3/4,Colorado Hat
1708,A-RHE-SS25058126-NAT-7-3/8-R,47eca026-a1d3-4b06-9e39-1a1dbe3bc835,Y,SS25058126,SS25058126,,John B. Stetson,"HATCO (RHE Hatco, Inc.)",Hat - Straw,719280004058,24.95,,Natural,7-3/8 R,John B. Stetson Hat
1710,A-HBR-RSHODRK8342M275-BW-7-5/8,b89b5440-e8d6-41b4-973c-3ac9accb0d28,Y,RSHODRK8342M275,RSHODRK8342M275,,Hooey,Hooey Brands LLC,Hat - Straw,883383683912,48.97,,Black/W,7 5/8,Hooey Del Rio K
1711,A-HBR-RSHODRK8342M274-BW-7-1/2,d5f6fbe5-c847-43b1-9792-96d57197482a,Y,RSHODRK8342M274,RSHODRK8342M274,,Hooey,Hooey Brands LLC,Hat - Straw,883383683905,48.97,,Black/W,7 1/2,Hooey Del Rio K
1712,A-HBR-RSHODRK8342M273-BW-7-3/8,df6800e9-bee6-4539-8820-dc1832029e3f,Y,RSHODRK8342M273,RSHODRK8342M273,,Hooey,Hooey Brands LLC,Hat - Straw,883383683699,48.97,,Black/W,7 3/8,Hooey Del Rio K
1713,A-HBR-RSHODRK8342MZ173-BW-7-3/8,8b599a4c-2287-4630-a926-c75559cb03e9,Y,RSHODRK8342MZ173,RSHODRK8342MZ173,,Hooey,Hooey Brands LLC,Hat - Straw,883383683899,48.97,,Black/W,7 3/8,Hooey Del Rio K
1714,A-HBR-RSHODRK8342M272-BW-7-1/4,c8e3533d-d7e3-4a48-beeb-b0d5ae4b4022,Y,RSHODRK8342M272,RSHODRK8342M272,,Hooey,Hooey Brands LLC,Hat - Straw,883383683882,48.97,,Black/W,7 1/4,Hooey Del Rio K
1715,A-HBR-RSHODRK8342M271-BW-7-1/8,0e9f4f0a-12d3-493f-8df9-365b6727e78a,Y,RSHODRK8342M271,RSHODRK8342M271,,Hooey,Hooey Brands LLC,Hat - Straw,883383683875,48.97,,Black/W,7 1/8,Hooey Del Rio Hat
1717,A-HBR-RSHODRK8342M266-BW-6-3/4,37865e5f-b3af-4086-9b5f-cd7f22ee2eb4,Y,RSHODRK8342M266,RSHODRK8342M266,,Hooey,Hooey Brands LLC,Hat - Straw,883383683844,48.97,,Black/W,6 3/4,Hooey Del Rio K
1719,A-RHE-RSTHGDCJ42M276-BW-7-3/4,269483ce-b749-4696-84ee-555cd9499505,Y,RSTHGDCJ42M276,RSTHGDCJ42M276,,Resistol,"HATCO (RHE Hatco, Inc.)",Hat - Straw,,109.97,,Black/W,7 3/4,The Guard Hat
1720,A-RHE-RSTHGD-CJ42M2T26-BW-7-3/4,fc151c5d-7669-430e-bb92-57bed9293d0f,Y,RSTHGD-CJ42M2T26,RSTHGD-CJ42M2T26,,Resistol,"HATCO (RHE Hatco, Inc.)",Hat - Straw,,102.97,,Black/W,7 3/4,The Guard Hat
1722,A-RHE-R5THGD-CJ42M2T5-BW-7-5/8,f4d5adeb-f870-4ddb-9e3e-62e3e31b64d3,Y,R5THGD-CJ42M2T5,R5THGD-CJ42M2T5,,Resistol,"HATCO (RHE Hatco, Inc.)",Hat - Straw,,102.97,,Black/W,7 5/8,The Guard Hat
1723,A-RHE-RSTHGD-CJ42M274-BW-7-1/2,19d74100-0f58-4707-bae6-eef5823d7023,Y,RSTHGD-CJ42M274,RSTHGD-CJ42M274,,Resistol,"HATCO (RHE Hatco, Inc.)",Hat - Straw,,102.97,,Black/W,7 1/2,The Guard Hat
1725,A-RHE-RFKGMN-52402276-CHO-7-3/4,3e03390a-f4da-4403-a2d4-9fdeed4f5cfe,Y,RFKGMN-52402276,RFKGMN-52402276,,Resistol,"HATCO (RHE Hatco, Inc.)",Hat,717220811742,139.97,,Chocolate,7 3/4,Resistol George Straight Kingman Hat
1726,A-RHE-RF04150740-BLA-7-3/4,8c86aaeb-74fc-4018-a59c-591e16067b74,Y,RF04150740,RF04150740,,Resistol,"HATCO (RHE Hatco, Inc.)",Hat,79521404967,93.97,,Black,7 3/4,Resistol Rancher Hat
1727,A-RHE-SF004116130-SIL-6-7/8,a5ab615f-19da-4691-9f6c-14970cc9d9f0,Y,SF004116130,SF004116130,,Stetson,"HATCO (RHE Hatco, Inc.)",Hat,795177065630,95.97,,Silverbell,6 7/8,Stetson Range Hat
1728,A-RHE-QUICKSILVER-QUI-6-3/4,17cb6830-7bac-4d05-987a-d0d204761a9d,Y,QUICKSILVER,QUICKSILVER,,Resistol,"HATCO (RHE Hatco, Inc.)",Hat,,26.97,,Quicksilver,6 3/4,Resistol Hat
1731,A-RHE-M32881241-WHI-6-3/4,3adf9cc5-2a8e-4bd2-ab3a-457c0993170a,Y,M32881241,M32881241,,Master Hatters of Texas,"HATCO (RHE Hatco, Inc.)",Hat,,69.95,,White Pearl,6 3/4,Master Hatters of Texas Hat
1733,A-RHE-Buckskin-7-3/8,203d5fec-dab9-401e-ac59-31418b8ad90f,Y,Buckskin,Buckskin,,Resistol,"HATCO (RHE Hatco, Inc.)",Hat,,159.95,,,7 3/8,Resistol Buckskin
1734,A-RHE-PGNT--R-WHI-7-1/4,439e7bac-2655-4b73-bc83-3a8ab637acbc,Y,PGNT--R,PGNT--R,,Resistol,"HATCO (RHE Hatco, Inc.)",Hat,,50.00,,White,7 1/4,Resistol Pageant Hat
1735,A-RHE-Resistol-6-3/4,58a14471-1592-4112-97eb-84d9e27c9df4,Y,Resistol,Resistol,,Resistol,"HATCO (RHE Hatco, Inc.)",Hat,,75.00,,,6 3/4,Resistol Cattleman Hat
1736,A-MFW-TBZR-EL-7-1/4,5bfeaec6-45cc-4547-ba01-ffc33228da06,Y,TBZR,TBZR,,Milano Hat Co,M&F Western Products LLC,Hat,,199.97,,El Toro Tan,7 1/4,Milano Hats El Toro Tan
1737,A-RHE-Thunderbolt-DOB2-6-3/4,05597c50-53b9-4f66-a5c8-13ded499adcb,Y,Thunderbolt DOB2,Thunderbolt,DOB2,Bailey,"HATCO (RHE Hatco, Inc.)",Hat,,75.00,,,6 3/4,Bailey Hat
1739,A-RHE-FUTR-L-SIL-6-3/4,2e6dc2ff-4b8b-46f2-a478-ff7a6d2fdb90,Y,FUTR-L,FUTR-L,,Resistol,"HATCO (RHE Hatco, Inc.)",Hat,,89.97,,Silverbelly,6 3/4,Resistol Futurity Hat
1768,M-MIN-MB58135009-MUL-S,bb77269a-af38-4e37-9a4a-426d4ec84f83,Y,MB58135009 MUL,MB58135009,MUL,Cinch,Miller International,Apparel - Swim,192584632033,60.0,,,S,Cinch Swim Trunk
1769,W-CRU-CB76953001-IND-IND-31/11-L,86f74ef4-1778-4615-8d31-10a116410b2f,Y,CB76953001 IND,CB76953001,IND,Cruel Denim,Cruel Denim,Apparel - Jeans,192584646948,129.95,,IND,31/11,MILA Cruel Denim Moderate Rise Trouser
